0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000
0.1818689853,0.1116252244,-0.0498655438
-0.0824452266,0.1337175965,-0.0477831066
-0.1139373183,-0.0654428601,-0.0160194933
-0.0393074676,-0.2477915734,0.0753256679
0.0602387823,-0.2128201723,0.0713533163
0.0986804813,-0.0223951675,-0.0000703335
0.0021441095,0.0852481723,-0.1029369310
-0.0864693373,-0.0274769217,0.0093917549
-0.0629826635,-0.2078152448,0.0738437474
0.0523293950,-0.2120000571,0.0806462765
0.1116860509,-0.0277884603,-0.0032410026
0.0209967420,0.1176194027,-0.1096266583
-0.1033068076,0.0136043504,-0.0796446204
-0.0841778368,-0.2148503661,0.0629208237
0.0516875833,-0.2394537330,0.0995494425
0.1128987372,-0.0482435487,-0.0304818153
0.0428679213,0.1129026785,-0.0827299058
-0.0552509055,0.0829110742,-0.0548993833
-0.0901807249,-0.0911689997,0.0009108335
-0.0052000303,-0.1819175184,0.0621588565
0.0550352782,-0.1159496009,0.0214423239
0.0280484930,-0.0249729715,-0.0298802573
-0.0029599667,-0.0057575516,-0.0209467113
-0.0280626211,-0.0422073826,-0.0127742449
-0.0235879701,-0.1012694016,0.0242503732
-0.0075205788,-0.1276038587,0.0062176585
0.0048537180,-0.1304433346,0.0130018601
0.0356910191,-0.0865876526,0.0299300272
0.0461679138,0.0122879669,-0.0311988611
-0.0066564605,0.0515243821,-0.0456473231
-0.0401564129,-0.0058399402,-0.0111136585
-0.0252074841,-0.0754961371,0.0140551478
-0.0061510690,-0.1024067253,0.0058540702
0.0062680617,-0.1019414887,0.0133188078
0.0297796167,-0.0651116222,0.0213107467
0.0336415879,0.0067749657,-0.0186797976
-0.0140846334,0.0226034410,-0.0304092485
-0.0315136090,-0.0263295136,-0.0021142513
-0.0333992206,-0.0930990428,0.0052590668
-0.0376852304,-0.1599930525,-0.0115648657
0.0181253813,-0.1855798364,0.0525876880
0.0494279340,-0.0946124420,0.0277383626
0.0450586155,0.0106037110,-0.0256533939
-0.0099787861,0.0431742072,-0.0411923230
-0.0385869667,-0.0164416246,-0.0096923858
-0.0206879247,-0.0757526234,0.0163925439
0.0103164464,-0.0832352266,0.0272682309
0.0291973911,-0.0360735133,0.0005675852
0.0229855441,0.0201725736,-0.0167039037
-0.0151284505,0.0287642349,-0.0282049943
-0.0302590337,-0.0293370411,-0.0052199513
-0.0198151730,-0.0820469409,0.0163252652
-0.0006436743,-0.1001242697,0.0037053230
0.0095494650,-0.0848904848,-0.0008614362
0.0210004859,-0.0478813089,0.0024707615
0.0116445497,-0.0116161965,-0.0147078931
-0.0024273992,-0.0047768205,-0.0036302209
-0.0042640232,-0.0123771280,-0.0029420853
0.0000358932,-0.0155771077,0.0039342046
0.0051279552,-0.0095875971,0.0040507317
0.0019048341,0.0001183003,-0.0118069351
-0.0094167888,-0.0091962516,-0.0045517087
-0.0150597375,-0.0344103426,-0.0012738258
-0.0123395771,-0.0670039058,0.0122793019
-0.0014197454,-0.0798720419,0.0096714497
0.0049818493,-0.0779727101,0.0158223510
0.0076247193,-0.0608746745,-0.0031293931
0.0211741962,-0.0317628942,0.0105164945
0.0078869984,0.0047557317,-0.0108332932
-0.0102641806,0.0003757998,-0.0213846564
-0.0146423467,-0.0298817549,-0.0021748990
-0.0072360970,-0.0529182218,0.0108695030
0.0023412332,-0.0567803346,0.0084021688
0.0075461343,-0.0432076901,-0.0003632903
0.0015983358,-0.0340707041,-0.0005288422
-0.0085770339,-0.0419653878,-0.0113709271
-0.0033768825,-0.0554912277,0.0046885014
0.0167240575,-0.0401336402,0.0199237466
0.0283071399,0.0112021677,-0.0047536194
0.0012929924,0.0388742499,-0.0176113844
-0.0093508419,0.0261929631,0.0024712831
0.0046681799,0.0205070376,0.0254860520
0.0132303964,0.0448647365,0.0047992170
0.0143870153,0.0729099661,-0.0016715378
0.0093566254,0.0965107530,-0.0001301616
0.0104646944,0.1183304638,-0.0045000762
-0.0687960237,0.0942492336,-0.1115674153
-0.0558701009,-0.0749669001,0.0503040850
0.0152620673,-0.1049035117,0.0379032642
0.0377666205,-0.0415830724,0.0049641728
0.0284085423,0.0288512781,-0.0263181347
-0.0373843871,0.0184860583,-0.0704371184
-0.0463838428,-0.0887195691,0.0170986354
0.0160248578,-0.1215149760,0.0601381063
0.0472420081,-0.0291439146,-0.0264176726
0.0325918570,0.0511538461,-0.0249540806
0.0017253868,0.0930972248,-0.0423423946
-0.0323171541,0.0533883348,-0.0231004506
-0.0348624662,-0.0173845068,0.0074096774
-0.0018958282,-0.0665066540,0.0536736846
0.0649207681,0.0055506714,0.0440795720
0.0012714975,0.0832142085,-0.0733394921
-0.0435495824,0.0213806350,-0.0159131736
-0.0135143753,-0.0453720912,0.0288055111
0.0299786590,-0.0126103088,0.0037501752
0.0128138810,0.0206232518,0.0113429129
0.0082212687,0.0417178608,-0.0001445413
0.0117584318,0.0549020469,0.0147195170
0.0044321641,0.0659271702,0.0116631389
0.0071637612,0.0781160966,0.0039149076
0.0059238262,0.0908292830,-0.0110028684
-0.0095770136,0.0841376781,-0.0088036060
-0.0157077983,0.0543622226,0.0063630943
-0.0055583380,0.0315835439,0.0005614012
-0.0071145315,0.0174658690,0.0065118824
0.0008559413,0.0139685627,-0.0014180690
-0.0010885671,0.0156780835,-0.0079626590
-0.0108488742,0.0021187533,-0.0002463162
-0.0085477065,-0.0230321977,0.0054457784
-0.0246882532,-0.0503005236,-0.0289607793
-0.0320394039,-0.1221455187,0.0448372960
-0.0046538748,-0.1546681672,0.0246113539
0.0006444007,-0.1501303166,-0.0048372149
-0.0092206337,-0.1591031104,-0.0075915456
-0.0136229955,-0.1815156490,0.0083415210
-0.0094379671,-0.2059151083,-0.0053635240
-0.0014805980,-0.2196570784,0.0148493052
-0.0017445534,-0.2242828161,0.0127126276
-0.0116787851,-0.2418639660,-0.0011478364
-0.0076079927,-0.2630289495,0.0095866621
0.0022115186,-0.2691705823,0.0113336742
0.0060996786,-0.2569258511,-0.0069862604
0.0002248771,-0.2539019585,0.0035983324
-0.0028032996,-0.2569899261,-0.0058443844
0.0014051609,-0.2573447824,-0.0028467178
-0.0002716295,-0.2525073290,-0.0094732642
0.0046205334,-0.2422555238,0.0004300475
0.0089414977,-0.2236516178,0.0011442602
0.0048157200,-0.2084147036,-0.0058346987
0.0047906302,-0.1955972612,-0.0073863566
0.0002882816,-0.1936298758,0.0035057962
0.0058708712,-0.1860348880,-0.0003281236
0.0255217776,-0.1561562717,0.0179623067
0.0398114882,-0.0816422105,-0.0112542510
-0.0363424979,-0.0907755196,-0.0003953278
-0.0271630194,-0.1484228373,0.0080783665
0.0476411916,-0.1365311295,0.0821803510
0.0568625145,-0.0008845888,-0.0590878725
-0.0301868189,-0.0004371605,-0.0253260899
-0.0274885446,-0.0715310574,0.0303604472
0.0062055793,-0.0826740414,0.0092726201
0.0123073906,-0.0520395823,-0.0094541907
-0.0071026199,-0.0444403403,-0.0125654042
-0.0150515418,-0.0679035187,0.0073979050
-0.0137560349,-0.1004779711,0.0049933046
-0.0046043098,-0.1215158999,0.0004447997
0.0075039268,-0.1208320409,0.0171108544
0.0102744065,-0.1028896421,0.0149178505
-0.0046868250,-0.0980632082,-0.0151440501
-0.0076786242,-0.1132956743,0.0042513758
0.0019885041,-0.1233969927,0.0166381896
0.0247974135,-0.0975094140,0.0214134157
0.0288755819,-0.0327070318,-0.0175763667
-0.0123599265,-0.0090277437,-0.0554571338
-0.0551989116,-0.0850399137,-0.0111867487
-0.0014560670,-0.1399299949,0.0097741187
0.0006283261,-0.1297437847,-0.0081086159
-0.0064951368,-0.1310242862,-0.0190943480
-0.0115277804,-0.1481075436,-0.0093959272
-0.0098116323,-0.1666482389,-0.0059872866
-0.0074754469,-0.1840939820,0.0097014010
-0.0370038673,-0.2238304764,-0.0344927609
0.0084767863,-0.2703660429,0.0463926792
0.1045505553,-0.1583305299,0.0868317485
0.0767269731,0.0911256820,-0.1252678037
-0.0495261140,0.0745920986,-0.0330215693
-0.0191036798,-0.0050238855,0.0462058932
0.0282404386,0.0190010387,0.0101438910
0.0000176579,0.0589296594,-0.0509323962
-0.0373913907,0.0091266930,0.0112953782
-0.0282924902,-0.0597295687,0.0077676028
0.0031556655,-0.0799475908,0.0204340369
0.0116194040,-0.0572136939,0.0016461314
-0.0242111273,-0.0756084770,-0.0274891406
-0.0330465287,-0.1520324945,0.0334083289
-0.0221806485,-0.2069933712,0.0181370974
0.0152738020,-0.2080707550,0.0080396235
0.0199081190,-0.1687423885,0.0001132488
0.0187499262,-0.1215794832,-0.0135521591
-0.0370798446,-0.1362694949,-0.0574894994
-0.1208203435,-0.3086995482,-0.0252170861
-0.0452353619,-0.4994744956,0.1122693792
0.0824690983,-0.4363476336,0.0601170994
